Name,Code,Variation_Exists,Variation_Code,Shape,Gender,Material,Size,Color
METAL GEOMETRIC GOLD,METAL_GEOMETRIC_GOLD,N,N,Unknown,Unisex,Acetate,Medium,Unknown
